_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
2016-01-11,1.0888,A,F
2016-01-12,1.0836,A,F
2016-01-13,1.0816,A,F
2016-01-14,1.0893,A,F
2016-01-15,1.0914,A,F
2016-01-18,1.0892,A,F
2016-01-19,1.0868,A,F
2016-01-20,1.0907,A,F
2016-01-21,1.0893,A,F
2016-01-22,1.0808,A,F
2016-01-25,1.0815,A,F
2016-01-26,1.0837,A,F
2016-01-27,1.0888,A,F
2016-01-28,1.0903,A,F
2016-01-29,1.0920,A,F
2016-02-01,1.0884,A,F
2016-02-02,1.0919,A,F
2016-02-03,1.0933,A,F
2016-02-04,1.1206,A,F
2016-02-05,1.1202,A,F
2016-02-08,1.1101,A,F
2016-02-09,1.1236,A,F
2016-02-10,1.1257,A,F
2016-02-11,1.1347,A,F
2016-02-12,1.1275,A,F
2016-02-15,1.1180,A,F
2016-02-16,1.1166,A,F
2016-02-17,1.1136,A,F
2016-02-18,1.1084,A,F
2016-02-19,1.1096,A,F
2016-02-22,1.1026,A,F
2016-02-23,1.1002,A,F
2016-02-24,1.0981,A,F
2016-02-25,1.1027,A,F
2016-02-26,1.1006,A,F
2016-02-29,1.0888,A,F
2016-03-01,1.0872,A,F
2016-03-02,1.0856,A,F
2016-03-03,1.0901,A,F
2016-03-04,1.0970,A,F
2016-03-07,1.0953,A,F
2016-03-08,1.1028,A,F
2016-03-09,1.0973,A,F
2016-03-10,1.0857,A,F
2016-03-11,1.1090,A,F
2016-03-14,1.1119,A,F
2016-03-15,1.1109,A,F
2016-03-16,1.1064,A,F
2016-03-17,1.1311,A,F
2016-03-18,1.1279,A,F
2016-03-21,1.1271,A,F
2016-03-22,1.1212,A,F
2016-03-23,1.1171,A,F
2016-03-24,1.1154,A,F
2016-03-29,1.1194,A,F
2016-03-30,1.1324,A,F
2016-03-31,1.1385,A,F
2016-04-01,1.1432,A,F
2016-04-04,1.1380,A,F
2016-04-05,1.1367,A,F
2016-04-06,1.1336,A,F
2016-04-07,1.1364,A,F
2016-04-08,1.1363,A,F
2016-04-11,1.1390,A,F
2016-04-12,1.1396,A,F
2016-04-13,1.1298,A,F
2016-04-14,1.1252,A,F
2016-04-15,1.1284,A,F
2016-04-18,1.1306,A,F
2016-04-19,1.1343,A,F
2016-04-20,1.1379,A,F
2016-04-21,1.1355,A,F
2016-04-22,1.1263,A,F
2016-04-25,1.1264,A,F
2016-04-26,1.1287,A,F
2016-04-27,1.1303,A,F
2016-04-28,1.1358,A,F
2016-04-29,1.1403,A,F
2016-05-02,1.1493,A,F
2016-05-03,1.1569,A,F
2016-05-04,1.1505,A,F
2016-05-05,1.1439,A,F
2016-05-06,1.1427,A,F
2016-05-09,1.1395,A,F
2016-05-10,1.1375,A,F
2016-05-11,1.1409,A,F
2016-05-12,1.1389,A,F
2016-05-13,1.1348,A,F
2016-05-16,1.1324,A,F
2016-05-17,1.1318,A,F
2016-05-18,1.1279,A,F
2016-05-19,1.1197,A,F
2016-05-20,1.1219,A,F
2016-05-23,1.1215,A,F
2016-05-24,1.1168,A,F
2016-05-25,1.1146,A,F
2016-05-26,1.1168,A,F
2016-05-27,1.1168,A,F
2016-05-30,1.1139,A,F
2016-05-31,1.1154,A,F
2016-06-01,1.1174,A,F
2016-06-02,1.1188,A,F
2016-06-03,1.1154,A,F
2016-06-06,1.1349,A,F
2016-06-07,1.1348,A,F
2016-06-08,1.1378,A,F
2016-06-09,1.1343,A,F
2016-06-10,1.1304,A,F
2016-06-13,1.1268,A,F
2016-06-14,1.1225,A,F
2016-06-15,1.1230,A,F
2016-06-16,1.1174,A,F
2016-06-17,1.1254,A,F
2016-06-20,1.1332,A,F
2016-06-21,1.1314,A,F
2016-06-22,1.1283,A,F
2016-06-23,1.1389,A,F
2016-06-24,1.1066,A,F
2016-06-27,1.0998,A,F
2016-06-28,1.1073,A,F
2016-06-29,1.1090,A,F
2016-06-30,1.1102,A,F
2016-07-01,1.1135,A,F
2016-07-04,1.1138,A,F
2016-07-05,1.1146,A,F
2016-07-06,1.1069,A,F
2016-07-07,1.1080,A,F
2016-07-08,1.1070,A,F
2016-07-11,1.1049,A,F
2016-07-12,1.1092,A,F
2016-07-13,1.1072,A,F
2016-07-14,1.1157,A,F
2016-07-15,1.1128,A,F
2016-07-18,1.1053,A,F
2016-07-19,1.1035,A,F
2016-07-20,1.1013,A,F
2016-07-21,1.1015,A,F
2016-07-22,1.1014,A,F
2016-07-25,1.0982,A,F
2016-07-26,1.0997,A,F
2016-07-27,1.0991,A,F
2016-07-28,1.1090,A,F
2016-07-29,1.1113,A,F
2016-08-01,1.1164,A,F
2016-08-02,1.1193,A,F
2016-08-03,1.1200,A,F
2016-08-04,1.1136,A,F
2016-08-05,1.1156,A,F
2016-08-08,1.1087,A,F
2016-08-09,1.1078,A,F
2016-08-10,1.1184,A,F
2016-08-11,1.1153,A,F
2016-08-12,1.1158,A,F
2016-08-15,1.1180,A,F
2016-08-16,1.1295,A,F
2016-08-17,1.1276,A,F
2016-08-18,1.1321,A,F
2016-08-19,1.1326,A,F
2016-08-22,1.1306,A,F
2016-08-23,1.1339,A,F
2016-08-24,1.1268,A,F
2016-08-25,1.1290,A,F
2016-08-26,1.1290,A,F
2016-08-29,1.1170,A,F
2016-08-30,1.1168,A,F
2016-08-31,1.1132,A,F
2016-09-01,1.1146,A,F
2016-09-02,1.1193,A,F
2016-09-05,1.1156,A,F
2016-09-06,1.1159,A,F
2016-09-07,1.1237,A,F
2016-09-08,1.1296,A,F
2016-09-09,1.1268,A,F
2016-09-12,1.1226,A,F
2016-09-13,1.1247,A,F
2016-09-14,1.1218,A,F
2016-09-15,1.1254,A,F
2016-09-16,1.1226,A,F
2016-09-19,1.1165,A,F
2016-09-20,1.1184,A,F
2016-09-21,1.1150,A,F
2016-09-22,1.1238,A,F
2016-09-23,1.1214,A,F
2016-09-26,1.1262,A,F
2016-09-27,1.1220,A,F
2016-09-28,1.1225,A,F
2016-09-29,1.1221,A,F
2016-09-30,1.1161,A,F
2016-10-03,1.1236,A,F
2016-10-04,1.1161,A,F
2016-10-05,1.1211,A,F
2016-10-06,1.1185,A,F
2016-10-07,1.1140,A,F
2016-10-10,1.1160,A,F
2016-10-11,1.1079,A,F
2016-10-12,1.1020,A,F
2016-10-13,1.1038,A,F
2016-10-14,1.1002,A,F
2016-10-17,1.0994,A,F
2016-10-18,1.0993,A,F
2016-10-19,1.0979,A,F
2016-10-20,1.0980,A,F
2016-10-21,1.0886,A,F
2016-10-24,1.0891,A,F
2016-10-25,1.0872,A,F
2016-10-26,1.0925,A,F
2016-10-27,1.0927,A,F
2016-10-28,1.0922,A,F
2016-10-31,1.0946,A,F
2016-11-01,1.1025,A,F
2016-11-02,1.1095,A,F
2016-11-03,1.1064,A,F
2016-11-04,1.1093,A,F
2016-11-07,1.1062,A,F
2016-11-08,1.1038,A,F
2016-11-09,1.1022,A,F
2016-11-10,1.0895,A,F
2016-11-11,1.0904,A,F
2016-11-14,1.0777,A,F
2016-11-15,1.0765,A,F
2016-11-16,1.0702,A,F
2016-11-17,1.0717,A,F
2016-11-18,1.0629,A,F
2016-11-21,1.0631,A,F
2016-11-22,1.0617,A,F
2016-11-23,1.0602,A,F
2016-11-24,1.0548,A,F
2016-11-25,1.0592,A,F
2016-11-28,1.0588,A,F
2016-11-29,1.0576,A,F
2016-11-30,1.0635,A,F
2016-12-01,1.0627,A,F
2016-12-02,1.0642,A,F
2016-12-05,1.0702,A,F
2016-12-06,1.0734,A,F
2016-12-07,1.0730,A,F
2016-12-08,1.0762,A,F
2016-12-09,1.0559,A,F
2016-12-12,1.0596,A,F
2016-12-13,1.0610,A,F
2016-12-14,1.0644,A,F
2016-12-15,1.0419,A,F
2016-12-16,1.0439,A,F
2016-12-19,1.0422,A,F
2016-12-20,1.0364,A,F
2016-12-21,1.0421,A,F
2016-12-22,1.0444,A,F
2016-12-23,1.0446,A,F
2016-12-27,1.0445,A,F
2016-12-28,1.0401,A,F
2016-12-29,1.0453,A,F
2016-12-30,1.0541,A,F
2017-01-02,1.0465,A,F
2017-01-03,1.0385,A,F
2017-01-04,1.0437,A,F
2017-01-05,1.0501,A,F
2017-01-06,1.0589,A,F
2017-01-09,1.0516,A,F
2017-01-10,1.0567,A,F
2017-01-11,1.0503,A,F
2017-01-12,1.0679,A,F
2017-01-13,1.0661,A,F
2017-01-16,1.0594,A,F
2017-01-17,1.0684,A,F
2017-01-18,1.0664,A,F
2017-01-19,1.0668,A,F
2017-01-20,1.0632,A,F
2017-01-23,1.0715,A,F
2017-01-24,1.0748,A,F
2017-01-25,1.0743,A,F
2017-01-26,1.0700,A,F
2017-01-27,1.0681,A,F
2017-01-30,1.0630,A,F
2017-01-31,1.0755,A,F
2017-02-01,1.0790,A,F
2017-02-02,1.0808,A,F
2017-02-03,1.0741,A,F
2017-02-06,1.0712,A,F
2017-02-07,1.0675,A,F
2017-02-08,1.0665,A,F
2017-02-09,1.0692,A,F
2017-02-10,1.0629,A,F
2017-02-13,1.0629,A,F
2017-02-14,1.0623,A,F
2017-02-15,1.0555,A,F
2017-02-16,1.0652,A,F
2017-02-17,1.0650,A,F
2017-02-20,1.0616,A,F
2017-02-21,1.0537,A,F
2017-02-22,1.0513,A,F
2017-02-23,1.0573,A,F
2017-02-24,1.0609,A,F
2017-02-27,1.0587,A,F
2017-02-28,1.0597,A,F
2017-03-01,1.0533,A,F
2017-03-02,1.0514,A,F
2017-03-03,1.0565,A,F
2017-03-06,1.0592,A,F
2017-03-07,1.0576,A,F
2017-03-08,1.0556,A,F
2017-03-09,1.0551,A,F
2017-03-10,1.0606,A,F
2017-03-13,1.0663,A,F
2017-03-14,1.0631,A,F
2017-03-15,1.0622,A,F
2017-03-16,1.0726,A,F
2017-03-17,1.0737,A,F
2017-03-20,1.0752,A,F
2017-03-21,1.0802,A,F
2017-03-22,1.0807,A,F
2017-03-23,1.0786,A,F
2017-03-24,1.0805,A,F
2017-03-27,1.0889,A,F
2017-03-28,1.0859,A,F
2017-03-29,1.0748,A,F
2017-03-30,1.0737,A,F
2017-03-31,1.0691,A,F
2017-04-03,1.0661,A,F
2017-04-04,1.0651,A,F
2017-04-05,1.0678,A,F
2017-04-06,1.0666,A,F
2017-04-07,1.0630,A,F
2017-04-10,1.0578,A,F
2017-04-11,1.0616,A,F
2017-04-12,1.0605,A,F
2017-04-13,1.0630,A,F
2017-04-18,1.0682,A,F
2017-04-19,1.0725,A,F
2017-04-20,1.0745,A,F
2017-04-21,1.0698,A,F
2017-04-24,1.0848,A,F
2017-04-25,1.0891,A,F
2017-04-26,1.0893,A,F
2017-04-27,1.0881,A,F
2017-04-28,1.0930,A,F
2017-05-02,1.0915,A,F
2017-05-03,1.0919,A,F
2017-05-04,1.0927,A,F
2017-05-05,1.0961,A,F
2017-05-08,1.0938,A,F
2017-05-09,1.0888,A,F
2017-05-10,1.0882,A,F
2017-05-11,1.0860,A,F
2017-05-12,1.0876,A,F
2017-05-15,1.0972,A,F
2017-05-16,1.1059,A,F
2017-05-17,1.1117,A,F
2017-05-18,1.1129,A,F
2017-05-19,1.1179,A,F
2017-05-22,1.1243,A,F
2017-05-23,1.1215,A,F
2017-05-24,1.1193,A,F
2017-05-25,1.1214,A,F
2017-05-26,1.1196,A,F
2017-05-29,1.1188,A,F
2017-05-30,1.1173,A,F
2017-05-31,1.1221,A,F
2017-06-01,1.1219,A,F
2017-06-02,1.1217,A,F
2017-06-05,1.1249,A,F
2017-06-06,1.1258,A,F
2017-06-07,1.1217,A,F
2017-06-08,1.1229,A,F
2017-06-09,1.1176,A,F
2017-06-12,1.1221,A,F
2017-06-13,1.1217,A,F
2017-06-14,1.1203,A,F
2017-06-15,1.1166,A,F
2017-06-16,1.1167,A,F
2017-06-19,1.1199,A,F
2017-06-20,1.1156,A,F
2017-06-21,1.1147,A,F
2017-06-22,1.1169,A,F
2017-06-23,1.1173,A,F
2017-06-26,1.1187,A,F
2017-06-27,1.1278,A,F
2017-06-28,1.1375,A,F
2017-06-29,1.1413,A,F
2017-06-30,1.1412,A,F
2017-07-03,1.1369,A,F
2017-07-04,1.1353,A,F
2017-07-05,1.1329,A,F
2017-07-06,1.1385,A,F
2017-07-07,1.1412,A,F
2017-07-10,1.1387,A,F
2017-07-11,1.1405,A,F
2017-07-12,1.1449,A,F
2017-07-13,1.1417,A,F
2017-07-14,1.1415,A,F
2017-07-17,1.1462,A,F
2017-07-18,1.1555,A,F
2017-07-19,1.1533,A,F
2017-07-20,1.1485,A,F
2017-07-21,1.1642,A,F
2017-07-24,1.1648,A,F
2017-07-25,1.1694,A,F
2017-07-26,1.1644,A,F
2017-07-27,1.1694,A,F
2017-07-28,1.1729,A,F
2017-07-31,1.1727,A,F
2017-08-01,1.1812,A,F
2017-08-02,1.1829,A,F
2017-08-03,1.1860,A,F
2017-08-04,1.1868,A,F
2017-08-07,1.1797,A,F
2017-08-08,1.1814,A,F
2017-08-09,1.1731,A,F
2017-08-10,1.1732,A,F
2017-08-11,1.1765,A,F
2017-08-14,1.1797,A,F
2017-08-15,1.1744,A,F
2017-08-16,1.1710,A,F
2017-08-17,1.1697,A,F
2017-08-18,1.1740,A,F
2017-08-21,1.1761,A,F
2017-08-22,1.1771,A,F
2017-08-23,1.1799,A,F
2017-08-24,1.1806,A,F
2017-08-25,1.1808,A,F
2017-08-28,1.1925,A,F
2017-08-29,1.2048,A,F
2017-08-30,1.1916,A,F
2017-08-31,1.1825,A,F
2017-09-01,1.1920,A,F
2017-09-04,1.1905,A,F
2017-09-05,1.1890,A,F
2017-09-06,1.1931,A,F
2017-09-07,1.1971,A,F
2017-09-08,1.2060,A,F
2017-09-11,1.1997,A,F
2017-09-12,1.1933,A,F
2017-09-13,1.1979,A,F
2017-09-14,1.1885,A,F
2017-09-15,1.1963,A,F
2017-09-18,1.1948,A,F
2017-09-19,1.1972,A,F
2017-09-20,1.2007,A,F
2017-09-21,1.1905,A,F
2017-09-22,1.1961,A,F
2017-09-25,1.1867,A,F
2017-09-26,1.1787,A,F
2017-09-27,1.1741,A,F
2017-09-28,1.1778,A,F
2017-09-29,1.1806,A,F
2017-10-02,1.1744,A,F
2017-10-03,1.1753,A,F
2017-10-04,1.1787,A,F
2017-10-05,1.1742,A,F
2017-10-06,1.1707,A,F
2017-10-09,1.1746,A,F
2017-10-10,1.1797,A,F
2017-10-11,1.1830,A,F
2017-10-12,1.1856,A,F
2017-10-13,1.1810,A,F
2017-10-16,1.1803,A,F
2017-10-17,1.1759,A,F
2017-10-18,1.1749,A,F
2017-10-19,1.1834,A,F
2017-10-20,1.1818,A,F
2017-10-23,1.1740,A,F
2017-10-24,1.1761,A,F
2017-10-25,1.1785,A,F
2017-10-26,1.1753,A,F
2017-10-27,1.1605,A,F
2017-10-30,1.1612,A,F
2017-10-31,1.1638,A,F
2017-11-01,1.1612,A,F
2017-11-02,1.1645,A,F
2017-11-03,1.1657,A,F
2017-11-06,1.1590,A,F
2017-11-07,1.1562,A,F
2017-11-08,1.1590,A,F
2017-11-09,1.1630,A,F
2017-11-10,1.1654,A,F
2017-11-13,1.1656,A,F
2017-11-14,1.1745,A,F
2017-11-15,1.1840,A,F
2017-11-16,1.1771,A,F
2017-11-17,1.1795,A,F
2017-11-20,1.1781,A,F
2017-11-21,1.1718,A,F
2017-11-22,1.1749,A,F
2017-11-23,1.1848,A,F
2017-11-24,1.1877,A,F
2017-11-27,1.1952,A,F
2017-11-28,1.1888,A,F
2017-11-29,1.1827,A,F
2017-11-30,1.1849,A,F
2017-12-01,1.1885,A,F
2017-12-04,1.1865,A,F
2017-12-05,1.1847,A,F
2017-12-06,1.1817,A,F
2017-12-07,1.1786,A,F
2017-12-08,1.1742,A,F
2017-12-11,1.1796,A,F
2017-12-12,1.1766,A,F
2017-12-13,1.1736,A,F
2017-12-14,1.1845,A,F
2017-12-15,1.1806,A,F
2017-12-18,1.1795,A,F
2017-12-19,1.1823,A,F
2017-12-20,1.1845,A,F
2017-12-21,1.1859,A,F
2017-12-22,1.1853,A,F
2017-12-27,1.1895,A,F
2017-12-28,1.1934,A,F
2017-12-29,1.1993,A,F
2018-01-02,1.2065,A,F
2018-01-03,1.2023,A,F
2018-01-04,1.2065,A,F
2018-01-05,1.2045,A,F
2018-01-08,1.1973,A,F
2018-01-09,1.1932,A,F
2018-01-10,1.1992,A,F
2018-01-11,1.2017,A,F
2018-01-12,1.2137,A,F
2018-01-15,1.2277,A,F
2018-01-16,1.2230,A,F
2018-01-17,1.2203,A,F
2018-01-18,1.2235,A,F
2018-01-19,1.2255,A,F
2018-01-22,1.2239,A,F
2018-01-23,1.2249,A,F
2018-01-24,1.2352,A,F
2018-01-25,1.2407,A,F
2018-01-26,1.2436,A,F
2018-01-29,1.2379,A,F
2018-01-30,1.2421,A,F
2018-01-31,1.2457,A,F
2018-02-01,1.2459,A,F
2018-02-02,1.2492,A,F
2018-02-05,1.2440,A,F
2018-02-06,1.2329,A,F
2018-02-07,1.2338,A,F
2018-02-08,1.2252,A,F
2018-02-09,1.2273,A,F
2018-02-12,1.2263,A,F
2018-02-13,1.2333,A,F
2018-02-14,1.2348,A,F
2018-02-15,1.2493,A,F
2018-02-16,1.2464,A,F
2018-02-19,1.2410,A,F
2018-02-20,1.2340,A,F
2018-02-21,1.2312,A,F
2018-02-22,1.2276,A,F
2018-02-23,1.2299,A,F
2018-02-26,1.2320,A,F
2018-02-27,1.2301,A,F
2018-02-28,1.2214,A,F
2018-03-01,1.2171,A,F
2018-03-02,1.2312,A,F
2018-03-05,1.2307,A,F
2018-03-06,1.2411,A,F
2018-03-07,1.2417,A,F
2018-03-08,1.2421,A,F
2018-03-09,1.2291,A,F
2018-03-12,1.2302,A,F
2018-03-13,1.2378,A,F
2018-03-14,1.2369,A,F
2018-03-15,1.2341,A,F
2018-03-16,1.2301,A,F
2018-03-19,1.2309,A,F
2018-03-20,1.2276,A,F
2018-03-21,1.2286,A,F
2018-03-22,1.2316,A,F
2018-03-23,1.2346,A,F
2018-03-26,1.2411,A,F
2018-03-27,1.2376,A,F
2018-03-28,1.2398,A,F
2018-03-29,1.2321,A,F
2018-04-03,1.2308,A,F
2018-04-04,1.2276,A,F
2018-04-05,1.2260,A,F
2018-04-06,1.2234,A,F
2018-04-09,1.2304,A,F
2018-04-10,1.2361,A,F
2018-04-11,1.2384,A,F
2018-04-12,1.2323,A,F
2018-04-13,1.2317,A,F
2018-04-16,1.2370,A,F
2018-04-17,1.2357,A,F
2018-04-18,1.2388,A,F
2018-04-19,1.2382,A,F
2018-04-20,1.2309,A,F
2018-04-23,1.2238,A,F
2018-04-24,1.2213,A,F
2018-04-25,1.2185,A,F
2018-04-26,1.2168,A,F
2018-04-27,1.2070,A,F
2018-04-30,1.2079,A,F
2018-05-02,1.2007,A,F
2018-05-03,1.1992,A,F
2018-05-04,1.1969,A,F
2018-05-07,1.1902,A,F
2018-05-08,1.1870,A,F
2018-05-09,1.1879,A,F
2018-05-10,1.1878,A,F
2018-05-11,1.1934,A,F
2018-05-14,1.1988,A,F
2018-05-15,1.1883,A,F
2018-05-16,1.1784,A,F
2018-05-17,1.1805,A,F
2018-05-18,1.1781,A,F
2018-05-21,1.1759,A,F
2018-05-22,1.1794,A,F
2018-05-23,1.1708,A,F
2018-05-24,1.1728,A,F
2018-05-25,1.1675,A,F
2018-05-28,1.1644,A,F
2018-05-29,1.1558,A,F
2018-05-30,1.1632,A,F
2018-05-31,1.1699,A,F
2018-06-01,1.1669,A,F
2018-06-04,1.1737,A,F
2018-06-05,1.1675,A,F
2018-06-06,1.1765,A,F
2018-06-07,1.1836,A,F
2018-06-08,1.1754,A,F
2018-06-11,1.1790,A,F
2018-06-12,1.1788,A,F
2018-06-13,1.1764,A,F
2018-06-14,1.1730,A,F
2018-06-15,1.1596,A,F
2018-06-18,1.1613,A,F
2018-06-19,1.1534,A,F
2018-06-20,1.1578,A,F
2018-06-21,1.1538,A,F
2018-06-22,1.1648,A,F
2018-06-25,1.1700,A,F
2018-06-26,1.1672,A,F
2018-06-27,1.1616,A,F
2018-06-28,1.1583,A,F
2018-06-29,1.1658,A,F
2018-07-02,1.1639,A,F
2018-07-03,1.1665,A,F
2018-07-04,1.1642,A,F
2018-07-05,1.1709,A,F
2018-07-06,1.1724,A,F
2018-07-09,1.1789,A,F
2018-07-10,1.1713,A,F
2018-07-11,1.1735,A,F
2018-07-12,1.1658,A,F
2018-07-13,1.1643,A,F
2018-07-16,1.1720,A,F
2018-07-17,1.1707,A,F
2018-07-18,1.1611,A,F
2018-07-19,1.1588,A,F
2018-07-20,1.1670,A,F
2018-07-23,1.1716,A,F
2018-07-24,1.1706,A,F
2018-07-25,1.1690,A,F
2018-07-26,1.1716,A,F
2018-07-27,1.1625,A,F
2018-07-30,1.1684,A,F
2018-07-31,1.1736,A,F
2018-08-01,1.1696,A,F
2018-08-02,1.1617,A,F
2018-08-03,1.1588,A,F
2018-08-06,1.1543,A,F
2018-08-07,1.1602,A,F
2018-08-08,1.1589,A,F
2018-08-09,1.1593,A,F
2018-08-10,1.1456,A,F
2018-08-13,1.1403,A,F
2018-08-14,1.1406,A,F
2018-08-15,1.1321,A,F
2018-08-16,1.1370,A,F
2018-08-17,1.1391,A,F
2018-08-20,1.1420,A,F
2018-08-21,1.1502,A,F
2018-08-22,1.1616,A,F
2018-08-23,1.1579,A,F
2018-08-24,1.1588,A,F
2018-08-27,1.1633,A,F
2018-08-28,1.1710,A,F
2018-08-29,1.1660,A,F
2018-08-30,1.1692,A,F
2018-08-31,1.1651,A,F
2018-09-03,1.1609,A,F
2018-09-04,1.1562,A,F
2018-09-05,1.1582,A,F
2018-09-06,1.1634,A,F
2018-09-07,1.1615,A,F
2018-09-10,1.1571,A,F
2018-09-11,1.1574,A,F
2018-09-12,1.1585,A,F
2018-09-13,1.1620,A,F
2018-09-14,1.1689,A,F
2018-09-17,1.1671,A,F
2018-09-18,1.1697,A,F
2018-09-19,1.1667,A,F
2018-09-20,1.1769,A,F
2018-09-21,1.1759,A,F
2018-09-24,1.1773,A,F
2018-09-25,1.1777,A,F
2018-09-26,1.1737,A,F
2018-09-27,1.1707,A,F
2018-09-28,1.1576,A,F
2018-10-01,1.1606,A,F
2018-10-02,1.1543,A,F
2018-10-03,1.1548,A,F
2018-10-04,1.1502,A,F
2018-10-05,1.1506,A,F
2018-10-08,1.1478,A,F
2018-10-09,1.1435,A,F
2018-10-10,1.1500,A,F
2018-10-11,1.1575,A,F
2018-10-12,1.1574,A,F
2018-10-15,1.1581,A,F
2018-10-16,1.1587,A,F
2018-10-17,1.1530,A,F
2018-10-18,1.1505,A,F
2018-10-19,1.1470,A,F
2018-10-22,1.1494,A,F
2018-10-23,1.1478,A,F
2018-10-24,1.1389,A,F
2018-10-25,1.1416,A,F
2018-10-26,1.1345,A,F
2018-10-29,1.1381,A,F
2018-10-30,1.1372,A,F
2018-10-31,1.1318,A,F
2018-11-01,1.1393,A,F
2018-11-02,1.1417,A,F
2018-11-05,1.1370,A,F
2018-11-06,1.1428,A,F
2018-11-07,1.1487,A,F
2018-11-08,1.1424,A,F
2018-11-09,1.1346,A,F
2018-11-12,1.1265,A,F
2018-11-13,1.1261,A,F
2018-11-14,1.1296,A,F
2018-11-15,1.1305,A,F
2018-11-16,1.1346,A,F
2018-11-19,1.1427,A,F
2018-11-20,1.1421,A,F
2018-11-21,1.1409,A,F
2018-11-22,1.1403,A,F
2018-11-23,1.1352,A,F
2018-11-26,1.1363,A,F
2018-11-27,1.1328,A,F
2018-11-28,1.1284,A,F
2018-11-29,1.1387,A,F
2018-11-30,1.1359,A,F
2018-12-03,1.1332,A,F
2018-12-04,1.1409,A,F
2018-12-05,1.1354,A,F
2018-12-06,1.1351,A,F
2018-12-07,1.1371,A,F
2018-12-10,1.1425,A,F
2018-12-11,1.1379,A,F
2018-12-12,1.1346,A,F
2018-12-13,1.1371,A,F
2018-12-14,1.1285,A,F
2018-12-17,1.1341,A,F
2018-12-18,1.1377,A,F
2018-12-19,1.1405,A,F
2018-12-20,1.1451,A,F
2018-12-21,1.1414,A,F
2018-12-24,1.1408,A,F
2018-12-27,1.1377,A,F
2018-12-28,1.1454,A,F
2018-12-31,1.1450,A,F
2019-01-02,1.1397,A,F
2019-01-03,1.1348,A,F
2019-01-04,1.1403,A,F
2019-01-07,1.1445,A,F
2019-01-08,1.1440,A,F
2019-01-09,1.1455,A,F
2019-01-10,1.1535,A,F
2019-01-11,1.1533,A,F
2019-01-14,1.1467,A,F
2019-01-15,1.1424,A,F
2019-01-16,1.1389,A,F
2019-01-17,1.1396,A,F
2019-01-18,1.1402,A,F
2019-01-21,1.1362,A,F
2019-01-22,1.1354,A,F
2019-01-23,1.1367,A,F
2019-01-24,1.1341,A,F
2019-01-25,1.1346,A,F
2019-01-28,1.1418,A,F
2019-01-29,1.1422,A,F
2019-01-30,1.1429,A,F
2019-01-31,1.1488,A,F
2019-02-01,1.1471,A,F
2019-02-04,1.1445,A,F
2019-02-05,1.1423,A,F
2019-02-06,1.1394,A,F
2019-02-07,1.1345,A,F
2019-02-08,1.1346,A,F
2019-02-11,1.1309,A,F
2019-02-12,1.1296,A,F
2019-02-13,1.1305,A,F
2019-02-14,1.1268,A,F
2019-02-15,1.1260,A,F
2019-02-18,1.1328,A,F
2019-02-19,1.1294,A,F
2019-02-20,1.1342,A,F
2019-02-21,1.1354,A,F
2019-02-22,1.1325,A,F
2019-02-25,1.1355,A,F
2019-02-26,1.1361,A,F
2019-02-27,1.1386,A,F
2019-02-28,1.1416,A,F
2019-03-01,1.1383,A,F
2019-03-04,1.1337,A,F
2019-03-05,1.1329,A,F
2019-03-06,1.1305,A,F
2019-03-07,1.1271,A,F
2019-03-08,1.1222,A,F
2019-03-11,1.1244,A,F
2019-03-12,1.1275,A,F
2019-03-13,1.1303,A,F
2019-03-14,1.1295,A,F
2019-03-15,1.1308,A,F
2019-03-18,1.1349,A,F
2019-03-19,1.1358,A,F
2019-03-20,1.1354,A,F
2019-03-21,1.1387,A,F
2019-03-22,1.1302,A,F
2019-03-25,1.1325,A,F
2019-03-26,1.1291,A,F
2019-03-27,1.1261,A,F
2019-03-28,1.1218,A,F
2019-03-29,1.1235,A,F
2019-04-01,1.1236,A,F
2019-04-02,1.1200,A,F
2019-04-03,1.1243,A,F
2019-04-04,1.1219,A,F
2019-04-05,1.1233,A,F
2019-04-08,1.1246,A,F
2019-04-09,1.1277,A,F
2019-04-10,1.1279,A,F
2019-04-11,1.1264,A,F
2019-04-12,1.1321,A,F
2019-04-15,1.1313,A,F
2019-04-16,1.1305,A,F
2019-04-17,1.1301,A,F
2019-04-18,1.1250,A,F
2019-04-23,1.1245,A,F
2019-04-24,1.1209,A,F
2019-04-25,1.1123,A,F
2019-04-26,1.1133,A,F
2019-04-29,1.1150,A,F
2019-04-30,1.1218,A,F
2019-05-02,1.1212,A,F
2019-05-03,1.1155,A,F
2019-05-06,1.1199,A,F
2019-05-07,1.1185,A,F
2019-05-08,1.1202,A,F
2019-05-09,1.1193,A,F
2019-05-10,1.1230,A,F
2019-05-13,1.1245,A,F
2019-05-14,1.1226,A,F
2019-05-15,1.1183,A,F
2019-05-16,1.1203,A,F
2019-05-17,1.1172,A,F
2019-05-20,1.1167,A,F
2019-05-21,1.1161,A,F
2019-05-22,1.1171,A,F
2019-05-23,1.1139,A,F
2019-05-24,1.1187,A,F
2019-05-27,1.1198,A,F
2019-05-28,1.1192,A,F
2019-05-29,1.1156,A,F
2019-05-30,1.1134,A,F
2019-05-31,1.1151,A,F
2019-06-03,1.1185,A,F
2019-06-04,1.1244,A,F
2019-06-05,1.1257,A,F
2019-06-06,1.1266,A,F
2019-06-07,1.1273,A,F
